1453208101.28	0	1	0	Power	0.00	Press	0.80	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.57É0.00	Temp	21.00	0.00	1	0	Power	0.00	Press	0.71	0.16	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	55.21	3.81	0.75	0
1453208131.99	30.69	Temp	21.00	0.00	1	0	Power	0.00	Press	24.67	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.68	3.45	0.75	500
1453208132.32	31.03	Temp	21.00	0.00	1	0	Power	0.00	Press	24.63	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.26	3.37	0.75	500
1453208132.64	31.36	Temp	21.00	0.00	1	0	Power	0.00	Press	24.58	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.94	3.69	0.75	500
1453208132.98	31.68	Temp	21.00	0.00	1	0	Power	0.00	Press	24.54	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.86	3.26	0.75	500
1453208133.29	32.02	Temp	21.00	0.00	1	0	Power	0.00	Press	24.48	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.61	3.58	0.75	500
1453208133.62	32.34	Temp	21.00	0.00	1	0	Power	0.00	Press	24.43	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.34	3.20	0.75	500
1453208133.94	32.66	Temp	21.00	0.00	1	0	Power	0.00	Press	24.43	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.82	3.21	0.75	500
1453208134.27	32.99	Temp	21.00	0.00	1	0	Power	0.00	Press	24.33	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.25	3.52	0.75	500
1453208134.61	33.31	Temp	21.00	0.00	1	0	Power	0.00	Press	24.30	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.05	3.52	0.75	500
1453208134.94	33.65	Temp	21.00	0.00	1	0	Power	0.00	Press	24.26	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.77	2.90	0.75	500
1453208135.27	33.99	Temp	21.00	0.00	1	0	Power	0.00	Press	24.22	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.67	3.27	0.75	500
1453208135.59	34.31	Temp	21.00	0.00	1	0	Power	0.00	Press	24.18	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.32	3.63	0.75	500
1453208135.92	34.63	Temp	21.00	0.00	1	0	Power	0.00	Press	24.18	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.09	3.26	0.75	500
1453208136.26	34.96	Temp	21.00	0.00	1	0	Power	0.00	Press	24.14	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	504.09	3.70	0.75	500
1453208136.59	35.29	Temp	21.00	0.00	1	0	Power	0.00	Press	24.12	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.53	3.18	0.75	500
1453208136.92	35.63	Temp	21.00	0.00	1	0	Power	0.00	Press	24.11	0.09	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.62	3.05	0.75	500
1453208137.24	35.96	Temp	21.00	0.00	1	0	Power	0.00	Press	24.08	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.48	2.73	0.75	500
1453208137.57	36.29	Temp	21.00	0.00	1	0	Power	0.00	Press	23.99	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.78	3.14	0.75	500
1453208137.91	36.61	Temp	21.00	0.00	1	0	Power	0.00	Press	24.02	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	501.94	3.61	0.75	500
1453208138.25	36.95	Temp	21.00	0.00	1	0	Power	0.00	Press	24.01	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.02	3.39	0.75	500
1453208138.56	37.28	Temp	21.00	0.00	1	0	Power	0.00	Press	23.99	0.11	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.39	3.48	0.75	500
1453208138.9	37.61	Temp	21.00	0.00	1	0	Power	0.00	Press	23.94	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.74	3.15	0.75	500
1453208139.22	37.93	Temp	21.00	0.00	1	0	Power	0.00	Press	23.98	0.10	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	502.05	3.55	0.75	500
1453208139.56	38.26	Temp	21.00	0.00	1	0	Power	0.00	Press	23.95	0.13	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.12	2.81	0.75	500
1453208139.9	38.60	Temp	21.00	0.00	1	0	Power	0.00	Press	23.92	0.12	0.11	1000	Argon	0.00	0.00	0.27	0	EtOH	503.54	3.15	0.75	500
